n_items,n_distinct_skus,total_weight_kg,max_fragility,avg_fragility,n_fragile_items,n_temperature_sensitive_items,avg_historical_damage_rate,distance_km,warehouse_load_ratio,is_peak_hour,picker_experience_years,picker_avg_quality_score,picker_avg_picking_speed,rider_experience_years,rider_avg_rating,hour_of_day,had_quality_issue
2,1,2.01,64.58192190840461,59.43486830009075,0,0,0.06817046266154772,11.03,0.6305301244315875,0,2.107966093157508,63.85377706871352,6.281695915257679,2.1186199417380314,5.0,0,0
11,5,11.95,44.90302343397127,44.01717276370315,3,3,0.06968393613473672,5.97,1.0837325249811571,0,2.069934038578728,82.52865317644962,7.215837925978326,1.2116416028355452,4.17900976000513,7,0
15,7,9.73,7.011261225788917,0.11480263793963985,0,4,0.1180939472246276,8.97,0.5758826752050336,1,3.4200497121332702,82.70410048318429,7.098678927916662,0.3616393665981066,4.412389904242539,18,0
13,7,7.41,69.85954284957192,37.301439736548375,3,0,0.2429310797506115,11.79,0.8016508803023372,1,5.264988284213701,79.47318451591316,6.944958527421772,2.7098381098158613,4.518078840655038,9,0
17,12,7.71,32.559589606484145,0.0,0,4,0.15827440150012712,8.81,0.33077267600656435,0,3.7808289683376515,89.22413068661096,1.9908698865040284,3.3880123524390338,4.250050804074549,11,0
20,17,6.67,74.31012740949257,52.692044328332166,7,0,0.19214759285940552,4.97,0.21894318842334104,0,4.124587980455921,91.32522862442451,5.648872427348696,0.05,4.504082760353683,22,1
10,7,5.65,33.09640861988941,19.75382954253227,1,2,0.005,8.3,1.0043648333769002,1,5.462570183139793,100.0,8.801943084313738,2.400162621824461,4.108306471868798,9,0
20,13,21.44,40.36254596331479,8.091329203235475,1,4,0.1444868886501441,0.5,0.7012488737068671,1,1.0830782775731997,82.43962480958632,10.344609528344922,2.377552129627201,3.954387882700588,10,0
8,4,4.95,60.79508431833142,52.994474580108474,3,1,0.023007883874910873,7.96,0.2517316966711965,1,3.3223187189037735,92.34486674182149,7.955812185773466,1.4850911827114315,4.15998647647297,18,0
24,19,12.42,52.900472021969335,47.306312418047696,8,4,0.18058690848525083,9.0,0.9850796324537509,1,4.530041475235551,73.71392659672813,6.605810222399496,1.478030232687945,3.880669364086916,20,1
13,10,12.21,43.68118589042307,40.11277717311264,3,3,0.16143959195109137,6.6,0.05,1,3.702716719090139,76.53095806633245,5.0011645529798585,3.6307647057063965,4.632270718038645,8,0
18,9,7.48,100.0,83.21757483732313,10,5,0.11622888955712349,10.65,0.41654162260410754,0,1.2414931190348142,73.79104532355738,8.750412419706239,5.277920743395361,4.361777880204275,4,1
22,19,10.04,77.56371560640255,48.96999639763103,7,1,0.03542640108149372,7.11,0.11874420629602322,0,0.9251082411539451,80.89885753596303,6.222304628962454,3.973924809753086,4.1930930619900595,15,1
20,11,22.72,45.79439889477473,20.810947541597926,2,0,0.05097090723606891,6.59,1.1197117650727737,0,4.812879952321955,84.23227070783824,6.053172884049796,2.836117611500093,4.620809144851868,2,0
21,16,5.91,75.52118357310368,46.422485084668715,6,4,0.055825575454214765,13.33,0.5482549610071921,0,2.8651064078773105,92.41891444930769,8.567939064181873,3.7964945556071505,4.149145699477093,17,0
13,11,7.99,34.445446133368165,28.706298445278257,2,1,0.12574001405479782,2.17,0.7276167423426784,0,2.688916631852277,85.4565047120201,1.5,2.7322695744850596,3.189300880253616,11,0
2,1,1.55,78.26025758138191,62.86869408173405,0,0,0.10423326598683941,11.57,0.8064731747656512,0,2.231190523781465,95.3674429086197,6.373123730106634,0.9933310616577902,4.1719140983743985,23,0
12,5,5.16,73.74610772683494,41.18149855026942,3,0,0.16520194006043887,11.25,0.9830053347115197,0,4.6161230149182675,95.53153837760027,3.8456784662917305,2.566681039722471,4.689661520368184,7,1
5,3,2.41,80.02893268885384,43.35831230960987,1,0,0.17664919364214082,9.38,0.9433633989850628,1,3.758592473031446,82.40337211877481,7.495360874783011,0.05,4.786415407781693,18,0
22,10,9.28,23.79172033259718,3.2678949757035305,0,3,0.029278541479145943,4.38,0.9804351163498579,0,1.902333107145148,80.95764167952453,9.412119042552046,0.9035554322828117,3.894536199407262,0,1
6,4,3.27,41.2321934723841,36.34973562906495,1,2,0.10851179083313454,7.37,0.6070745415515583,0,3.658273428938134,66.75189822782559,7.388689879234143,3.4281735930686414,4.149444400422472,0,0
6,3,6.59,72.90284450267228,33.7621512061643,1,1,0.10778217089959571,2.78,0.9985897651527251,1,2.485114470478878,76.57182642042004,10.046286912749128,1.730791921128916,4.676135358215412,10,0
6,4,3.79,28.268445640998273,12.467303985367877,0,1,0.07429858175678694,3.75,0.4706074785787695,0,3.5949465120882005,73.90841611019029,6.875797443999077,0.7708868097602593,3.787937068590419,14,0
16,13,9.89,42.88675386294255,30.12696729944541,3,0,0.13650587803721997,6.53,0.559301397102967,0,4.369928100418241,74.34449000697822,9.098226901752598,1.1078352202820891,4.260067436743354,4,0
14,6,8.21,49.386190387448806,44.58655375884972,4,3,0.10945840339704815,2.47,0.16212797448791927,0,4.178193611776182,77.76217673790941,3.6376506563203965,0.17853616742332368,4.50851042840856,14,0
23,13,26.77,35.40949365422031,34.90430881443171,5,3,0.04552653079894797,5.07,1.2867355854099485,0,0.05,87.2615771203918,6.878455487296499,2.493993660444167,4.944208999626478,15,0
10,7,3.17,28.080740351230492,3.933806785151262,0,2,0.07147297098086126,1.59,0.35222390213446186,0,3.0218576942551936,84.89998698045657,4.116582387422499,1.367231390177378,4.198671974679507,2,0
7,4,7.5,53.48647041504402,28.989229669667246,1,1,0.05904673537743829,8.61,1.1937873348469714,1,4.564953038372284,91.88376028369144,7.189827562543981,1.6378906592993308,3.8200463497953656,20,0
2,1,1.05,34.073100110005186,24.703454641122768,0,0,0.0363489695091852,12.54,0.8880555961385003,1,1.0498917242047057,85.84734704033032,5.924364250555608,2.626057009876655,4.069545855217937,18,0
1,1,1.16,45.736767752572305,39.25729750668602,0,0,0.07488068756408492,14.79,0.7697448620473281,0,5.382798097247083,76.08576097531393,6.1441538974421155,2.5148386661871416,5.0,7,0
9,5,4.64,58.002068381634636,36.88171636167729,2,2,0.005,1.87,0.8284487809815604,1,3.1931124151040895,89.56997833077459,6.115464650178638,0.22384870344021746,4.507541131663123,8,0
23,16,6.51,43.36078683588411,25.944512633539368,4,6,0.10843295880454222,2.57,0.32716158843242366,0,3.73356221374756,68.29177861824945,8.388741974547653,0.27345868918585037,4.870408816501156,6,0
13,8,9.36,37.23156576585423,25.08540424468627,2,1,0.16424710264414752,5.8,1.2619455663760617,0,3.7321195971779577,91.77158002802942,6.84754212304881,1.8962836955646716,4.377845744886223,14,0
22,10,9.41,45.208211414627854,36.478896935658994,5,7,0.08302827281391494,9.29,0.5734072397520401,0,0.05,74.34247288828848,6.838389622013699,2.97660632496718,4.064439559230206,16,1
3,1,2.86,90.55772294002344,56.18548860970438,1,0,0.13678566778783136,5.63,1.05451608932908,0,3.792668115850874,59.04231723233772,6.529878269989669,0.9976272343521555,3.954831955241385,6,1
3,1,2.57,80.48320986380007,41.13009149958009,0,0,0.08931977309072398,10.31,0.5098579341637387,0,2.9890817077348495,87.44526075516322,7.792577722161936,1.206312019206501,4.196707789291323,13,0
21,11,18.62,80.53079445170465,66.30752515639571,9,5,0.018673708515053532,8.58,0.1990105500979763,0,1.483250661907217,78.90975971869868,6.1049394758204745,2.2119456297857147,4.671041582116506,4,0
3,2,1.18,87.85543297844828,59.93020153452159,1,0,0.20042390854440192,0.5,1.394196102582733,1,4.797613614260939,93.74706405210937,4.510999785247696,2.1851233881468577,3.8588930953029643,9,0
2,1,1.82,100.0,67.92701491660134,0,0,0.005,6.68,0.48878471556992786,1,0.05,91.62766008985808,8.229235212690607,1.9234142682407258,4.671633688017076,9,0
10,6,5.11,66.18727957228569,65.10980833966723,4,0,0.08061844414638014,1.5,0.8616441593574684,1,1.2199436833543755,72.13806039247187,5.707423366586694,2.5765474248115474,3.9188607191385803,9,1
23,19,27.57,100.0,69.38488936829589,11,1,0.033886823599700105,4.19,0.05,0,4.525476692043454,97.23045434261334,7.00311490060694,0.6401724177495391,4.260858769855752,4,1
17,11,15.84,29.596817884424546,9.630858169632852,1,0,0.1749015836786078,4.81,0.6751757935538839,0,3.814443860552543,63.15639626668402,7.873648557257016,4.271239430822969,4.358340901270904,0,1
3,2,2.37,71.5133485301239,49.24337811403031,1,0,0.09295810148002917,9.42,0.9114206459871695,0,1.3397956088289042,86.64868180370819,4.574474478768222,1.550366678741422,4.623805440757899,23,1
21,9,22.41,83.3979849489057,61.803052163005724,9,0,0.2333286062443894,6.34,0.7498815195200195,1,1.0606154582337846,96.24593723380781,5.02938406533708,4.521051909436798,4.264353578915104,9,1
21,10,16.58,75.49568881720356,65.77860108084562,9,3,0.0821604032362758,4.59,0.6656957352025374,0,1.9409922972665818,71.8436068053866,3.9243303827271796,0.05,4.591500635364537,17,1
20,9,15.05,49.33384375332153,18.044186113693044,2,4,0.034349505121714904,14.84,0.6261369386053236,1,2.8267547131882527,100.0,5.872515188356811,0.05,4.2556084585282274,20,0
22,17,9.62,78.75590644991969,49.46237154849163,7,5,0.005,2.88,1.0047001557568298,0,1.6503526107085182,83.62110840196826,8.404294963473301,1.8755537166027785,4.536244682470073,0,1
6,4,5.27,40.48616138964254,36.65446742890922,1,1,0.14639872431106996,7.6,0.24721622866332926,1,2.2223046905167094,85.72730778979204,6.4554372112584275,3.5013909079350802,4.371819907174802,9,0
24,11,13.79,98.14698810622919,75.63532512616746,12,0,0.029916181366197843,9.12,0.6171465973258626,1,2.5082972286338343,93.74503118520512,9.043878722163981,2.350197670890817,4.459109505510591,9,1
8,4,1.94,42.76063233152571,4.479584263322085,0,0,0.05481148353534997,7.12,1.2021416127710776,0,1.8444436246232372,86.18118893853375,7.086793473681891,1.8384539538894957,4.453440753890209,15,0
20,11,20.32,52.92192694574532,18.07562920869696,2,0,0.153686422337717,2.85,0.1810542216113028,1,1.6756753746041426,68.75119761186565,5.474596032642082,2.427778151335523,4.340388378729353,21,1
14,9,3.53,25.036174853949788,0.0,0,1,0.14320193106791862,2.65,0.6627285102814592,0,0.5208238751209517,49.83475973162302,5.273289157413343,1.9684320797966492,4.846814155128173,16,0
19,13,16.57,46.1292920651705,38.18155831472781,5,3,0.043421923606049045,8.93,0.3138468285054906,0,2.3612979317915914,72.24029602515277,9.348085079097258,4.943714352414609,4.6181065430394055,14,0
16,11,5.71,98.69341112500042,84.80448592393233,9,0,0.05275949518635559,10.63,0.805346988585372,0,2.329534070490326,73.1267564211255,7.906112157216733,1.227872449305288,4.449576703849149,5,1
16,13,10.12,40.03880717070847,34.024484392267574,3,3,0.005,6.23,0.7115622275732568,0,0.9044975704181686,72.51600389849385,6.175327799327343,3.911754734515208,4.163455023755501,11,0
15,8,15.89,70.09995769511752,37.22273309553359,3,5,0.005,1.17,0.36960352525923695,0,2.8548839865052695,75.6743473741843,6.7436971497799085,0.8896719532303377,5.0,17,1
19,13,5.59,78.252086204611,47.105252953710504,6,1,0.12582188309849826,6.48,0.7084860882994166,0,4.287198205722051,53.52344842803362,5.699643727475293,1.5589068227012546,4.996910160249051,12,1
18,12,15.61,68.85594162326667,32.4416093298396,4,0,0.1324424989545976,12.5,0.7230123281084689,0,2.5047764691736503,70.08268140287865,1.9549601028138035,0.5436346765376159,3.9826598957067763,14,0
4,2,3.25,45.58839432000697,43.05257242116977,1,1,0.10143258835781416,2.42,0.48675650937584225,0,3.0901733336211694,87.46304258475685,6.656604410978546,3.279154151011517,4.623997326363472,7,0
20,17,21.35,82.2171959911916,43.62865672521191,6,5,0.09123348491257498,5.17,0.554200655264089,0,3.982561055921276,92.42131633657327,4.2595913640099665,3.819231946328611,4.881379828708079,11,0
13,5,4.85,55.054847117234125,16.39775365394241,1,0,0.03763000507117524,6.68,0.4731889385020013,1,2.347108613513145,74.71323685370771,5.84935688413921,1.7391270858914356,4.58125103010028,9,1
8,6,8.0,59.907364087921785,32.93097234590729,1,1,0.16808796184033964,10.8,0.05,0,3.830256994932764,88.90707671141449,4.2315244922510615,2.8180965611908393,4.380751432928598,11,0
13,9,8.45,86.59245436838575,51.32252438278542,4,1,0.005,4.32,1.0244206421251327,0,0.05,56.10591984046548,6.165018515302641,2.1917084756518967,4.138164855194562,4,0
24,20,15.09,72.96618949169377,55.428674564388096,9,5,0.05189038340953875,8.38,1.118192652290244,0,1.269065482103048,84.70118279786435,4.707223509981395,2.891218136114368,4.573159059181053,15,1
21,13,11.8,76.10320847649697,63.56703643627405,9,5,0.08964208354320105,12.01,0.08742453552388241,0,0.6387865540495772,93.8469600443275,6.622990635672221,3.77389628306316,4.0218351636040355,17,1
21,11,12.3,48.554331709414846,42.37959346922147,6,1,0.07997525670559744,0.52,1.1228142980102476,1,4.657801694019042,87.15661923025026,7.750121156103546,0.2858893827643141,4.232777384743108,18,0
12,9,8.64,44.090464443967846,42.82728564737769,3,1,0.07987706772116629,1.2,0.8405191660432256,0,3.4121813280763025,81.73484373741098,7.063230801482782,0.4158891453429727,4.175473723015514,5,0
19,14,5.83,53.18396114371122,51.50406703472174,6,4,0.048845043883265535,6.07,0.3142441645900489,1,0.4666400704945912,56.49604177015285,3.848409779399174,1.1735494616851896,4.589519785096603,10,1
10,6,6.25,49.57772360559507,21.915055301431224,1,2,0.11245444697286068,10.36,0.626772245788799,1,0.8391597231409369,100.0,3.5031377932026198,1.3397772565743613,4.929650433797188,10,1
17,13,14.48,34.475847476650074,21.012860856238433,2,5,0.007076458179074152,7.77,0.4530461708667509,1,0.2064061522752576,100.0,4.191851056781784,2.3150110508937694,4.192229963130341,21,0
16,8,11.17,34.416914113893384,32.25444713160323,3,2,0.07135967522094024,10.72,1.0231630423329452,0,2.9239500242625773,89.00899645443188,8.346069316573576,2.0172254104311396,4.231140120854448,22,0
6,4,2.19,11.437702993255897,6.949610609809721,0,1,0.10591406010104329,0.5,0.3788452552616101,0,2.710245999975751,95.31877238662018,10.439717727620938,1.699666422691413,4.901646841572181,11,0
7,5,3.94,70.56316757596198,43.951816977397996,2,1,0.06004819604329419,7.83,1.443022648119201,1,1.7238094147383944,82.02073885120416,5.289838724400118,1.8889974620418721,4.170873865761233,9,0
2,1,1.29,95.62701340778747,58.079804795701804,0,0,0.0802872186997288,0.5,1.1054921574976933,0,0.9971717375916342,89.61332988786378,4.657487948554937,2.332908752564666,3.2563404896232964,0,0
4,2,3.48,35.6981675062726,19.379039813556204,0,0,0.09293084944697609,11.75,0.2712685713782128,1,2.3498109379430066,90.39207456993178,8.996251224435607,0.8497174968325027,5.0,8,0
11,9,12.11,75.67958487725592,44.57328217747596,3,1,0.005,11.2,1.2734496538305242,0,6.5226458520552795,81.36576346794439,5.746620237860781,0.05,4.787314927337554,1,0
12,9,9.0,60.10238928383937,21.159116879276144,1,2,0.005,5.13,0.9554440369728618,1,1.7855356686791364,73.73200374877956,6.357715962186764,0.6414795716494119,4.706519279466675,10,0
4,3,3.51,40.967310911883,12.635338956111624,0,0,0.08803572573554355,0.5,0.64728180346928,1,4.229333874891912,90.75048009800145,6.792843103917381,3.6626238257865706,4.53456874631827,9,0
11,6,3.05,100.0,80.22234296271267,6,0,0.04349707529627197,5.61,0.9365085556107774,0,1.9199976447564924,100.0,5.268275289630806,0.05,4.352880053542139,5,0
15,13,17.32,37.58690277488947,12.95087100762067,1,0,0.04711869206130991,10.91,1.0236289002907768,0,3.94876861624991,94.41940584745748,5.104203261830737,3.7009895228782614,3.637727032855401,23,0
6,2,3.09,45.962035589604696,6.854975002067409,0,1,0.11414043885478758,8.1,0.4345872288847147,0,3.3623850406882063,85.4085633039057,6.360231325211178,1.1492659895245874,4.29787326970672,17,0
9,5,4.99,51.715980109443976,39.723738735216884,2,2,0.02066971361138431,13.84,0.9922369942061324,0,2.3443310460671123,84.63818126920958,5.760061330736703,3.277221051171325,4.288644348973337,15,0
9,5,3.81,72.22701056456557,40.90747252613686,2,2,0.005,5.26,0.5485468788009399,0,3.4190666586506704,85.21299631750745,3.2947201607946224,0.46811616374645015,4.3315218084755704,16,0
13,10,3.7,66.28222959466387,49.67910710617869,4,4,0.1794217270200742,14.56,0.9849920041631295,1,4.3138771847004165,59.15008164284549,4.882611157008352,0.05,4.614515959298877,8,1
9,7,8.91,85.24380286084178,79.02701717721796,5,2,0.1525906087813559,0.5,0.6522546253847176,0,2.504179222827613,80.93583435357374,6.2508944918065685,0.712121853804164,4.987263534308807,6,1
18,13,7.93,47.478039054977,17.903144065718134,2,3,0.15183016885822195,3.4,0.34743149062415907,1,2.106223504347088,79.84075227265386,5.5022121534684665,1.802147683603204,4.353356525779242,20,1
8,5,3.86,55.45046615302019,22.27438956457419,1,1,0.012755145450754388,1.26,0.920576448764872,1,3.460159558611217,69.92670679740436,7.3941756649566965,2.5805679819005922,4.301283477258904,10,0
11,6,4.2,100.0,70.39372094075085,5,2,0.07535486705045599,9.38,0.5674528512807915,0,5.005106635920571,92.54300636283986,5.098175833910113,0.05,4.985494857798078,17,1
10,6,11.75,92.53586263903055,55.66072284112725,3,3,0.005,1.59,0.7540898870168382,0,0.17094063316424402,84.81863334879553,9.762515639447802,2.5658121057145244,4.066019581872094,12,0
5,3,4.91,82.39825316002491,52.6017894307581,1,1,0.07640242812560054,10.46,0.84310118205692,0,0.3679663395722852,55.82984725905786,6.5940718467913,2.041184927320362,4.370957738091025,0,0
17,6,19.21,43.12763090446704,22.022888698838983,2,2,0.05911934272164404,9.18,1.214243186507195,1,4.659047878572149,84.3485118607844,6.634301383981436,1.074234384171782,4.394878253933078,20,0
6,3,6.37,97.31735790504976,59.76954084906954,2,1,0.015316630350006327,7.16,0.5474752172179327,0,1.5293170929747675,94.76427601792443,5.574247451231232,2.1752304989416813,4.0663192344898444,0,0
8,6,8.85,61.05264909005518,52.67002204398278,3,1,0.11019716888447338,5.98,0.403160441136559,1,4.386892507647035,76.04210875609414,6.02162967084155,2.134258941239099,4.247251435783293,8,0
20,15,13.58,42.26221043560256,39.169819898626045,5,2,0.06447542766642327,2.22,1.276030871169433,1,1.3175799700277566,71.75233300731554,3.098309577344747,2.790111242398937,4.252251411321544,18,1
23,18,8.52,39.396616989897765,22.131588174863168,3,2,0.18336201581913708,8.84,0.7011140568091123,0,1.6457988419179113,69.1089514319789,6.500695587688735,2.301292588092019,4.693836825070868,13,0
17,10,8.96,60.636045698362665,37.3473021965458,4,0,0.08514679896564233,4.39,0.5091989074775733,1,4.059436915780404,82.99805873757505,10.042642007422131,2.158071951133885,4.267583438050375,19,0
22,14,10.83,98.46628694526524,71.26671154663198,11,1,0.005,9.48,0.826807234439113,0,3.569580402207766,74.73891903483874,8.113741726577137,4.966880048279906,4.27869809242653,22,0
21,8,19.26,43.54958818188292,10.93270944271903,1,5,0.005,12.4,0.5797320151574604,0,0.5807193211403452,67.29460328401514,3.5633137158248123,0.05,4.572940469671441,17,0
